Strategy report
Symbol: .AAPL210625C130
Work Time: 5/10/21, 10:15 AM - 6/22/21, 3:59 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
2216;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.12;6/9/21, 1:03 PM;($2.00);($17.00);0.0;
2217;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.12;6/9/21, 1:03 PM;;($17.00);100.0;
2218;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.12;6/9/21, 1:10 PM;$0.00;($17.00);0.0;
2219;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.12;6/9/21, 1:10 PM;;($17.00);-100.0;
2220;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.12;6/9/21, 1:13 PM;$0.00;($17.00);0.0;
2221;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.12;6/9/21, 1:13 PM;;($17.00);100.0;
2222;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.11;6/9/21, 1:14 PM;($1.00);($18.00);0.0;
2223;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.11;6/9/21, 1:14 PM;;($18.00);-100.0;
2224;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.13;6/9/21, 1:17 PM;($2.00);($20.00);0.0;
2225;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.13;6/9/21, 1:17 PM;;($20.00);100.0;
2226;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.15;6/9/21, 1:27 PM;$2.00;($18.00);0.0;
2227;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.15;6/9/21, 1:27 PM;;($18.00);-100.0;
2228;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.15;6/9/21, 1:28 PM;$0.00;($18.00);0.0;
2229;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.15;6/9/21, 1:28 PM;;($18.00);100.0;
2230;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.14;6/9/21, 1:32 PM;($1.00);($19.00);0.0;
2231;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.14;6/9/21, 1:32 PM;;($19.00);-100.0;
2232;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.15;6/9/21, 1:35 PM;($1.00);($20.00);0.0;
2233;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.15;6/9/21, 1:35 PM;;($20.00);100.0;
2234;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.08;6/9/21, 1:42 PM;($7.00);($27.00);0.0;
2235;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.08;6/9/21, 1:42 PM;;($27.00);-100.0;
2236;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$1.11;6/9/21, 1:58 PM;($3.00);($30.00);0.0;
2237;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.13;6/9/21, 2:03 PM;;($31.00);100.0;
2238;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.12;6/9/21, 2:07 PM;($1.00);($31.00);0.0;
2239;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.12;6/9/21, 2:07 PM;;($30.00);-100.0;
2240;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.11;6/9/21, 2:21 PM;$1.00;($30.00);0.0;
2241;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.11;6/9/21, 2:21 PM;;($30.00);100.0;
2242;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.12;6/9/21, 2:40 PM;$1.00;($29.00);0.0;
2243;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.12;6/9/21, 2:40 PM;;($29.00);-100.0;
2244;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.12;6/9/21, 2:44 PM;$0.00;($29.00);0.0;
2245;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.12;6/9/21, 2:44 PM;;($29.00);100.0;
2246;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.13;6/9/21, 2:45 PM;$1.00;($28.00);0.0;
2247;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.13;6/9/21, 2:45 PM;;($29.00);-100.0;
2248;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.13;6/9/21, 2:49 PM;$0.00;($28.00);0.0;
2249;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.13;6/9/21, 2:49 PM;;($28.00);100.0;
2250;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.13;6/9/21, 2:56 PM;$0.00;($28.00);0.0;
2251;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.13;6/9/21, 2:56 PM;;($28.00);-100.0;
2252;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.11;6/9/21, 2:57 PM;$2.00;($26.00);0.0;
2253;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.11;6/9/21, 2:57 PM;;($26.00);100.0;
2254;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.12;6/9/21, 2:58 PM;$1.00;($25.00);0.0;
2255;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.12;6/9/21, 2:58 PM;;($25.00);-100.0;
2256;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.11;6/9/21, 3:04 PM;$1.00;($24.00);0.0;
2257;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.11;6/9/21, 3:04 PM;;($24.00);100.0;
2258;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.11;6/9/21, 3:05 PM;$0.00;($24.00);0.0;
2259;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.11;6/9/21, 3:05 PM;;($25.00);-100.0;
2260;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.12;6/9/21, 3:07 PM;($1.00);($25.00);0.0;
2261;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.12;6/9/21, 3:07 PM;;($25.00);100.0;
2262;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.09;6/9/21, 3:26 PM;($3.00);($28.00);0.0;
2263;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.09;6/9/21, 3:26 PM;;($27.00);-100.0;
2264;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.07;6/9/21, 3:33 PM;$2.00;($26.00);0.0;
2265;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.07;6/9/21, 3:33 PM;;($26.00);100.0;
2266;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.05;6/9/21, 3:38 PM;($2.00);($28.00);0.0;
2267;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.05;6/9/21, 3:38 PM;;($28.00);-100.0;
2268;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.05;6/9/21, 3:40 PM;$0.00;($28.00);0.0;
2269;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.05;6/9/21, 3:40 PM;;($29.00);100.0;
2270;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.04;6/9/21, 3:41 PM;($1.00);($29.00);0.0;
2271;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.04;6/9/21, 3:41 PM;;($29.00);-100.0;
2272;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$1.02;6/9/21, 3:47 PM;$2.00;($27.00);0.0;
2273;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.04;6/9/21, 3:48 PM;;($27.00);100.0;
2274;VWAPBreakout(CLOSE);Sell to Close;-1;-100.0;$1.05;6/9/21, 3:51 PM;$1.00;($26.00);0.0;
2275;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.94;6/10/21, 9:31 AM;;($24.00);-100.0;
2276;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$0.94;6/10/21, 9:33 AM;$0.00;($26.00);0.0;
2277;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.03;6/10/21, 9:35 AM;;($24.00);100.0;
2278;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.07;6/10/21, 9:39 AM;$4.00;($22.00);0.0;
2279;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.07;6/10/21, 9:39 AM;;($26.00);-100.0;
2280;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.12;6/10/21, 9:40 AM;($5.00);($27.00);0.0;
2281;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.12;6/10/21, 9:40 AM;;($26.00);100.0;
2282;VWAPBreakout(CLOSE);Sell to Close;-1;-100.0;$1.09;6/10/21, 9:42 AM;($3.00);($30.00);0.0;
2283;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.12;6/10/21, 9:43 AM;;($29.00);-100.0;
2284;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.11;6/10/21, 9:44 AM;$1.00;($29.00);0.0;
2285;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.11;6/10/21, 9:44 AM;;($29.00);100.0;
2286;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.13;6/10/21, 9:45 AM;$2.00;($27.00);0.0;
2287;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.13;6/10/21, 9:45 AM;;($27.00);-100.0;
2288;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.13;6/10/21, 9:46 AM;$0.00;($27.00);0.0;
2289;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.13;6/10/21, 9:46 AM;;($25.00);100.0;
2290;VWAPBreakout(CLOSE);Sell to Close;-1;-100.0;$1.25;6/10/21, 9:53 AM;$12.00;($15.00);0.0;
2291;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.26;6/10/21, 9:54 AM;;($15.00);-100.0;
2292;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.28;6/10/21, 9:55 AM;($2.00);($17.00);0.0;
2293;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.28;6/10/21, 9:55 AM;;($16.00);100.0;
2294;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.23;6/10/21, 9:58 AM;($5.00);($22.00);0.0;
2295;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.23;6/10/21, 9:58 AM;;($19.00);-100.0;
2296;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$1.21;6/10/21, 10:00 AM;$2.00;($20.00);0.0;
2297;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.12;6/10/21, 10:10 AM;;($21.00);100.0;
2298;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.10;6/10/21, 10:11 AM;($2.00);($22.00);0.0;
2299;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.10;6/10/21, 10:11 AM;;($22.00);-100.0;
2300;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.07;6/10/21, 10:18 AM;$3.00;($19.00);0.0;
2301;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.07;6/10/21, 10:18 AM;;($19.00);100.0;
2302;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.07;6/10/21, 10:19 AM;$0.00;($19.00);0.0;
2303;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.07;6/10/21, 10:19 AM;;($16.00);-100.0;
2304;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$1.02;6/10/21, 10:23 AM;$5.00;($14.00);0.0;
2305;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.02;6/10/21, 10:24 AM;;($13.00);100.0;
2306;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.01;6/10/21, 10:27 AM;($1.00);($15.00);0.0;
2307;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.01;6/10/21, 10:27 AM;;($14.00);-100.0;
2308;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.02;6/10/21, 10:30 AM;($1.00);($16.00);0.0;
2309;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.02;6/10/21, 10:30 AM;;($14.00);100.0;
2310;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.03;6/10/21, 10:35 AM;$1.00;($15.00);0.0;
2311;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.03;6/10/21, 10:35 AM;;($15.00);-100.0;
2312;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$0.92;6/10/21, 10:44 AM;$11.00;($4.00);0.0;
2313;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.76;6/10/21, 10:58 AM;;($3.00);100.0;
2314;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$0.73;6/10/21, 11:01 AM;($3.00);($7.00);0.0;
2315;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.73;6/10/21, 11:01 AM;;($8.00);-100.0;
2316;VWAPBreakout(LONG);Buy to Close;1;100.0;$0.75;6/10/21, 11:03 AM;($2.00);($9.00);0.0;
2317;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.75;6/10/21, 11:03 AM;;($9.00);100.0;
2318;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$0.73;6/10/21, 11:06 AM;($2.00);($11.00);0.0;
2319;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.73;6/10/21, 11:06 AM;;($11.00);-100.0;
2320;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$0.74;6/10/21, 11:08 AM;($1.00);($12.00);0.0;
2321;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.77;6/10/21, 11:09 AM;;($12.00);100.0;
2322;VWAPBreakout(CLOSE);Sell to Close;-1;-100.0;$0.76;6/10/21, 11:11 AM;($1.00);($13.00);0.0;
2323;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.78;6/10/21, 11:17 AM;;($13.00);-100.0;
2324;VWAPBreakout(LONG);Buy to Close;1;100.0;$0.78;6/10/21, 11:22 AM;$0.00;($13.00);0.0;
2325;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.78;6/10/21, 11:22 AM;;($14.00);100.0;
2326;VWAPBreakout(CLOSE);Sell to Close;-1;-100.0;$0.81;6/10/21, 11:30 AM;$3.00;($10.00);0.0;
2327;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.82;6/10/21, 11:33 AM;;($10.00);-100.0;
2328;VWAPBreakout(LONG);Buy to Close;1;100.0;$0.82;6/10/21, 11:34 AM;$0.00;($10.00);0.0;
2329;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.82;6/10/21, 11:34 AM;;($10.00);100.0;
2330;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$0.80;6/10/21, 11:37 AM;($2.00);($12.00);0.0;
2331;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.80;6/10/21, 11:37 AM;;($12.00);-100.0;
2332;VWAPBreakout(LONG);Buy to Close;1;100.0;$0.81;6/10/21, 11:41 AM;($1.00);($13.00);0.0;
2333;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.81;6/10/21, 11:41 AM;;($13.00);100.0;
2334;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$0.77;6/10/21, 11:43 AM;($4.00);($17.00);0.0;
2335;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.77;6/10/21, 11:43 AM;;($17.00);-100.0;
2336;VWAPBreakout(LONG);Buy to Close;1;100.0;$0.79;6/10/21, 11:46 AM;($2.00);($19.00);0.0;
2337;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.79;6/10/21, 11:46 AM;;($19.00);100.0;
2338;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$0.80;6/10/21, 11:51 AM;$1.00;($18.00);0.0;
2339;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.80;6/10/21, 11:51 AM;;($18.00);-100.0;
2340;VWAPBreakout(LONG);Buy to Close;1;100.0;$0.78;6/10/21, 11:53 AM;$2.00;($16.00);0.0;
2341;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.78;6/10/21, 11:53 AM;;($16.00);100.0;
2342;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$0.79;6/10/21, 11:54 AM;$1.00;($15.00);0.0;
2343;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.79;6/10/21, 11:54 AM;;($15.00);-100.0;
2344;VWAPBreakout(LONG);Buy to Close;1;100.0;$0.79;6/10/21, 11:57 AM;$0.00;($15.00);0.0;
2345;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.79;6/10/21, 11:57 AM;;($15.00);100.0;
2346;VWAPBreakout(CLOSE);Sell to Close;-1;-100.0;$0.83;6/10/21, 12:11 PM;$4.00;($11.00);0.0;
2347;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.81;6/10/21, 12:18 PM;;($10.00);-100.0;
2348;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$0.79;6/10/21, 12:39 PM;$2.00;($9.00);0.0;
2349;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.80;6/10/21, 12:44 PM;;($8.00);100.0;
2350;VWAPBreakout(CLOSE);Sell to Close;-1;-100.0;$0.81;6/10/21, 12:47 PM;$1.00;($8.00);0.0;
2351;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.80;6/10/21, 12:49 PM;;($9.00);-100.0;
2352;VWAPBreakout(LONG);Buy to Close;1;100.0;$0.82;6/10/21, 12:50 PM;($2.00);($10.00);0.0;
2353;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.82;6/10/21, 12:50 PM;;($10.00);100.0;
2354;VWAPBreakout(CLOSE);Sell to Close;-1;-100.0;$0.81;6/10/21, 12:52 PM;($1.00);($11.00);0.0;
2355;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.81;6/10/21, 12:53 PM;;($11.00);-100.0;
2356;VWAPBreakout(LONG);Buy to Close;1;100.0;$0.81;6/10/21, 12:57 PM;$0.00;($11.00);0.0;
2357;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.81;6/10/21, 12:57 PM;;($11.00);100.0;
2358;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$0.80;6/10/21, 12:58 PM;($1.00);($12.00);0.0;
2359;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.80;6/10/21, 12:58 PM;;($12.00);-100.0;
2360;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$0.78;6/10/21, 1:11 PM;$2.00;($10.00);0.0;
2361;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.78;6/10/21, 1:17 PM;;($10.00);100.0;
2362;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$0.78;6/10/21, 1:21 PM;$0.00;($10.00);0.0;
2363;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.78;6/10/21, 1:21 PM;;($10.00);-100.0;
2364;VWAPBreakout(LONG);Buy to Close;1;100.0;$0.77;6/10/21, 1:23 PM;$1.00;($9.00);0.0;
2365;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.77;6/10/21, 1:23 PM;;($9.00);100.0;
2366;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$0.77;6/10/21, 1:24 PM;$0.00;($9.00);0.0;
2367;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.77;6/10/21, 1:24 PM;;($9.00);-100.0;
2368;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$0.74;6/10/21, 1:31 PM;$3.00;($6.00);0.0;
2369;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.76;6/10/21, 1:42 PM;;($6.00);100.0;
2370;VWAPBreakout(CLOSE);Sell to Close;-1;-100.0;$0.75;6/10/21, 1:45 PM;($1.00);($7.00);0.0;
2371;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.75;6/10/21, 1:46 PM;;($7.00);-100.0;
2372;VWAPBreakout(LONG);Buy to Close;1;100.0;$0.73;6/10/21, 1:48 PM;$2.00;($5.00);0.0;
2373;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.73;6/10/21, 1:48 PM;;($5.00);100.0;
2374;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$0.72;6/10/21, 1:50 PM;($1.00);($6.00);0.0;
2375;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.72;6/10/21, 1:50 PM;;($7.00);-100.0;
2376;VWAPBreakout(LONG);Buy to Close;1;100.0;$0.73;6/10/21, 1:53 PM;($1.00);($7.00);0.0;
2377;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.73;6/10/21, 1:53 PM;;($7.00);100.0;
2378;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$0.71;6/10/21, 1:54 PM;($2.00);($9.00);0.0;
2379;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.71;6/10/21, 1:54 PM;;($10.00);-100.0;
2380;VWAPBreakout(LONG);Buy to Close;1;100.0;$0.74;6/10/21, 1:59 PM;($3.00);($12.00);0.0;
2381;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.74;6/10/21, 1:59 PM;;($12.00);100.0;
2382;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$0.74;6/10/21, 2:04 PM;$0.00;($12.00);0.0;
2383;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.74;6/10/21, 2:04 PM;;($12.00);-100.0;
2384;VWAPBreakout(LONG);Buy to Close;1;100.0;$0.75;6/10/21, 2:08 PM;($1.00);($13.00);0.0;
2385;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.75;6/10/21, 2:08 PM;;($14.00);100.0;
2386;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$0.72;6/10/21, 2:10 PM;($3.00);($16.00);0.0;
2387;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.72;6/10/21, 2:10 PM;;($16.00);-100.0;
2388;VWAPBreakout(LONG);Buy to Close;1;100.0;$0.73;6/10/21, 2:14 PM;($1.00);($17.00);0.0;
2389;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.73;6/10/21, 2:14 PM;;($16.00);100.0;
2390;VWAPBreakout(CLOSE);Sell to Close;-1;-100.0;$0.74;6/10/21, 2:16 PM;$1.00;($16.00);0.0;
2391;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.72;6/10/21, 2:18 PM;;($15.00);-100.0;
2392;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$0.72;6/10/21, 2:21 PM;$0.00;($16.00);0.0;
2393;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.69;6/10/21, 2:34 PM;;($16.00);100.0;
2394;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$0.68;6/10/21, 2:37 PM;($1.00);($17.00);0.0;
2395;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.68;6/10/21, 2:37 PM;;($17.00);-100.0;
2396;VWAPBreakout(LONG);Buy to Close;1;100.0;$0.69;6/10/21, 2:44 PM;($1.00);($18.00);0.0;
2397;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.69;6/10/21, 2:44 PM;;($18.00);100.0;
2398;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$0.69;6/10/21, 2:46 PM;$0.00;($18.00);0.0;
2399;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.69;6/10/21, 2:46 PM;;($18.00);-100.0;
2400;VWAPBreakout(LONG);Buy to Close;1;100.0;$0.72;6/10/21, 2:47 PM;($3.00);($21.00);0.0;
2401;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.72;6/10/21, 2:47 PM;;($21.00);100.0;
2402;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$0.73;6/10/21, 2:53 PM;$1.00;($20.00);0.0;
2403;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.73;6/10/21, 2:53 PM;;($20.00);-100.0;
2404;VWAPBreakout(LONG);Buy to Close;1;100.0;$0.73;6/10/21, 2:54 PM;$0.00;($20.00);0.0;
2405;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.73;6/10/21, 2:54 PM;;($20.00);100.0;
2406;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$0.73;6/10/21, 2:57 PM;$0.00;($20.00);0.0;
2407;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.73;6/10/21, 2:57 PM;;($20.00);-100.0;
2408;VWAPBreakout(LONG);Buy to Close;1;100.0;$0.74;6/10/21, 2:58 PM;($1.00);($21.00);0.0;
2409;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.74;6/10/21, 2:58 PM;;($21.00);100.0;
2410;VWAPBreakout(CLOSE);Sell to Close;-1;-100.0;$0.73;6/10/21, 3:04 PM;($1.00);($22.00);0.0;
2411;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.70;6/10/21, 3:05 PM;;($21.00);-100.0;
2412;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$0.70;6/10/21, 3:08 PM;$0.00;($22.00);0.0;
2413;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.72;6/10/21, 3:12 PM;;($22.00);100.0;
2414;VWAPBreakout(CLOSE);Sell to Close;-1;-100.0;$0.71;6/10/21, 3:19 PM;($1.00);($23.00);0.0;
2415;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.70;6/10/21, 3:20 PM;;($23.00);-100.0;
2416;VWAPBreakout(LONG);Buy to Close;1;100.0;$0.71;6/10/21, 3:24 PM;($1.00);($24.00);0.0;
2417;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.71;6/10/21, 3:24 PM;;($24.00);100.0;
2418;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$0.68;6/10/21, 3:35 PM;($3.00);($27.00);0.0;
2419;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.68;6/10/21, 3:35 PM;;($27.00);-100.0;
2420;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$0.71;6/10/21, 3:40 PM;($3.00);($30.00);0.0;
2421;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.69;6/10/21, 3:42 PM;;($30.00);100.0;
2422;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$0.70;6/10/21, 3:44 PM;$1.00;($29.00);0.0;
2423;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.70;6/10/21, 3:44 PM;;($29.00);-100.0;
2424;VWAPBreakout(LONG);Buy to Close;1;100.0;$0.70;6/10/21, 3:46 PM;$0.00;($29.00);0.0;
2425;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.70;6/10/21, 3:46 PM;;($29.00);100.0;
2426;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$0.74;6/10/21, 3:52 PM;$4.00;($25.00);0.0;
2427;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.74;6/10/21, 3:52 PM;;($24.00);-100.0;
2428;VWAPBreakout(LONG);Buy to Close;1;100.0;$0.71;6/10/21, 3:53 PM;$3.00;($22.00);0.0;
2429;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.71;6/10/21, 3:53 PM;;($24.00);100.0;
2430;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$0.69;6/10/21, 3:54 PM;($2.00);($24.00);0.0;
2431;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.69;6/10/21, 3:54 PM;;($24.00);-100.0;
2432;VWAPBreakout(LONG);Buy to Close;1;100.0;$0.70;6/10/21, 3:58 PM;($1.00);($25.00);0.0;
2433;VWAPBreakout(LONG);Buy to Open;1;100.0;$0.70;6/10/21, 3:58 PM;;($26.00);100.0;
2434;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$0.69;6/10/21, 3:59 PM;($1.00);($26.00);0.0;
2435;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$0.69;6/10/21, 3:59 PM;;($25.00);-100.0;
